id,neighbourhood,latitude,longitude,room_type,minimum_nights,number_of_reviews,reviews_per_month,availability_365,price_eur_per_night,price_unit,distance_to_oktoberfest_km,distance_band,oktoberfest_observed_days,oktoberfest_available_days,available_during_observed_oktoberfest
25861956,Maxvorstadt,48.14479,11.56133,Entire home/apt,2,59,0.61,311,266.0,EUR per night,1.6807592158984346,0-2 km from Oktoberfest,,,
25986821,Moosach,48.17867,11.53303,Entire home/apt,1,17,0.18,289,163.0,EUR per night,5.342167121428125,5-10 km from Oktoberfest,,,
25991358,Maxvorstadt,48.14479,11.56133,Entire home/apt,2,13,0.14,352,260.0,EUR per night,1.6807592158984346,0-2 km from Oktoberfest,,,
26015190,Ludwigsvorstadt-Isarvorstadt,48.131832,11.576383,Entire home/apt,2,54,0.56,209,415.0,EUR per night,1.9950971867047282,0-2 km from Oktoberfest,,,
26094038,Milbertshofen-Am Hart,48.19542,11.58065,Private room,1,156,1.62,234,135.0,EUR per night,7.431351420137912,5-10 km from Oktoberfest,,,
26210208,Au-Haidhausen,48.12809,11.60313,Entire home/apt,2,83,1.19,281,84.0,EUR per night,4.00270082801408,2-5 km from Oktoberfest,,,
26378931,Ramersdorf-Perlach,48.11807,11.61301,Private room,3,25,0.26,364,861.0,EUR per night,4.958435374336606,2-5 km from Oktoberfest,,,
26395509,Ludwigsvorstadt-Isarvorstadt,48.13301,11.55732,Entire home/apt,1,80,0.84,89,229.0,EUR per night,0.5933232005400431,0-2 km from Oktoberfest,,,
26405335,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09336,11.53236,Entire home/apt,1,3,3.0,223,187.0,EUR per night,4.470385932636436,2-5 km from Oktoberfest,,,
26528825,Milbertshofen-Am Hart,48.20027,11.5847,Private room,1,6,0.07,364,180.0,EUR per night,8.038130617810365,5-10 km from Oktoberfest,,,
26541645,Tudering-Riem,48.12899,11.67668,Private room,1,105,2.06,21,65.0,EUR per night,9.444284190021781,5-10 km from Oktoberfest,,,
26544894,Laim,48.13954162597656,11.519472122192385,Private room,1,272,2.82,351,110.0,EUR per night,2.38481952097276,2-5 km from Oktoberfest,,,
26615287,Altstadt-Lehel,48.13581,11.58337,Entire home/apt,1,91,0.94,18,216.0,EUR per night,2.5508405079646117,2-5 km from Oktoberfest,,,
26712736,Sendling-Westpark,48.12315,11.53499,Private room,1,72,0.74,88,125.0,EUR per night,1.4513511127969498,0-2 km from Oktoberfest,,,
26770806,Bogenhausen,48.15317,11.6037,Entire home/apt,2,33,0.34,331,207.0,EUR per night,4.665463060580639,2-5 km from Oktoberfest,,,
26896625,Schwanthalerhöhe,48.13473,11.53845,Private room,1,52,0.57,8,182.0,EUR per night,0.878341927270512,0-2 km from Oktoberfest,,,
26938512,Ludwigsvorstadt-Isarvorstadt,48.13011,11.57968,Entire home/apt,13,20,0.23,203,185.0,EUR per night,2.2486288379591604,2-5 km from Oktoberfest,,,
26941968,Au-Haidhausen,48.12529,11.59073,Entire home/apt,1,13,0.14,7,72.0,EUR per night,3.1470529495124397,2-5 km from Oktoberfest,,,
27049338,Allach-Untermenzing,48.17397,11.44568,Shared room,2,0,,307,70.0,EUR per night,9.011070996962752,5-10 km from Oktoberfest,,,
27113021,Tudering-Riem,48.13295,11.71611,Private room,1,10,0.87,88,95.0,EUR per night,12.365133797449444,10+ km from Oktoberfest,,,
27273209,Obergiesing,48.11806,11.59344,Entire home/apt,2,58,1.23,6,86.0,EUR per night,3.6062352560510123,2-5 km from Oktoberfest,,,
27329159,Sendling-Westpark,48.10725,11.5096,Private room,1,0,,46,109.0,EUR per night,4.035500732116653,2-5 km from Oktoberfest,,,
27331012,Sendling-Westpark,48.10746,11.51097,Private room,2,59,0.62,317,77.0,EUR per night,3.945338375814834,2-5 km from Oktoberfest,,,
27331643,Ludwigsvorstadt-Isarvorstadt,48.12983,11.56232,Private room,2,2,0.02,359,215.0,EUR per night,0.9788824196627905,0-2 km from Oktoberfest,,,
27345577,Milbertshofen-Am Hart,48.18646,11.56431,Private room,1,56,0.58,132,89.0,EUR per night,6.1654476871088555,5-10 km from Oktoberfest,,,
27380908,Untergiesing-Harlaching,48.10155,11.56792,Entire home/apt,4,2,0.04,365,263.0,EUR per night,3.6412736361913725,2-5 km from Oktoberfest,,,
27384751,Ludwigsvorstadt-Isarvorstadt,48.13032,11.57833,Entire home/apt,3,46,0.48,27,109.0,EUR per night,2.14680908494004,2-5 km from Oktoberfest,,,
27429027,Schwabing-West,48.15748,11.57397,Private room,3,0,,89,999.0,EUR per night,3.374410768567838,2-5 km from Oktoberfest,,,
27480879,Obergiesing,48.11155,11.58106,Private room,2,151,1.58,23,65.0,EUR per night,3.2570403069793024,2-5 km from Oktoberfest,,,
27607563,Obergiesing,48.11329,11.58039,Entire home/apt,5,11,0.12,270,506.0,EUR per night,3.088593936131379,2-5 km from Oktoberfest,,,
27776753,Maxvorstadt,48.15246,11.57358,Entire home/apt,1,141,1.49,151,225.0,EUR per night,2.9015291293749375,2-5 km from Oktoberfest,,,
27864004,Schwabing-Freimann,48.16266,11.59523,Entire home/apt,5,53,0.57,59,224.0,EUR per night,4.817644631946266,2-5 km from Oktoberfest,,,
27983221,Altstadt-Lehel,48.13593,11.58677,Entire home/apt,1,455,4.79,160,388.0,EUR per night,2.801894981182946,2-5 km from Oktoberfest,,,
27997328,Milbertshofen-Am Hart,48.18156,11.5776,Private room,13,7,0.07,317,62.0,EUR per night,5.902245822130277,5-10 km from Oktoberfest,,,
28002324,Untergiesing-Harlaching,48.119758,11.569953,Entire home/apt,2,38,0.4,48,295.0,EUR per night,2.031595117587334,2-5 km from Oktoberfest,,,
28025441,Schwabing-Freimann,48.20201,11.60433,Entire home/apt,2,111,1.17,135,147.0,EUR per night,8.792659464172447,5-10 km from Oktoberfest,,,
28029757,Laim,48.13499,11.52303,Entire home/apt,1,20,0.25,143,91.0,EUR per night,1.9941950871385254,0-2 km from Oktoberfest,,,
28038270,Tudering-Riem,48.13206,11.69184,Private room,2,7,0.08,2,161.0,EUR per night,10.563546751888166,10+ km from Oktoberfest,,,
28050434,Untergiesing-Harlaching,48.10495,11.5739,Private room,4,45,0.47,75,58.0,EUR per night,3.5015684925751267,2-5 km from Oktoberfest,,,
28156737,Aubing-Lochhausen-Langwied,48.14935,11.43225,Private room,4,54,0.58,132,73.0,EUR per night,8.913803529919045,5-10 km from Oktoberfest,,,
28191164,Berg am Laim,48.12088,11.63045,Entire home/apt,14,5,0.05,113,123.0,EUR per night,6.1319100413713725,5-10 km from Oktoberfest,,,
28242074,Untergiesing-Harlaching,48.09043,11.55182,Entire home/apt,2,15,0.16,260,780.0,EUR per night,4.6144694292437025,2-5 km from Oktoberfest,,,
28352231,Schwanthalerhöhe,48.13656,11.54226,Private room,3,0,,349,157.0,EUR per night,0.7464380174636253,0-2 km from Oktoberfest,,,
28423244,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.0783,11.48578,Entire home/apt,1,6,0.13,351,153.0,EUR per night,7.60972098586782,5-10 km from Oktoberfest,,,
28454811,Altstadt-Lehel,48.1403,11.57192,Entire home/apt,1,275,2.91,49,272.0,EUR per night,1.9079898590070374,0-2 km from Oktoberfest,,,
28462873,Maxvorstadt,48.15383,11.57522,Entire home/apt,2,35,0.37,99,690.0,EUR per night,3.096474910991934,2-5 km from Oktoberfest,,,
28476677,Neuhausen-Nymphenburg,48.16417,11.54698,Private room,1,2,0.09,84,99.0,EUR per night,3.593127553380227,2-5 km from Oktoberfest,,,
28510719,Berg am Laim,48.12068688420406,11.617056184322392,Entire home/apt,1,38,0.4,55,120.0,EUR per night,5.166826369681644,5-10 km from Oktoberfest,,,
28515604,Ludwigsvorstadt-Isarvorstadt,48.13591003417969,11.561090469360352,Entire home/apt,1,557,6.18,306,175.0,EUR per night,0.9688427209660031,0-2 km from Oktoberfest,,,
28532610,Untergiesing-Harlaching,48.10685,11.57384,Private room,3,1,0.01,80,89.0,EUR per night,3.3201132826959663,2-5 km from Oktoberfest,,,
28535504,Altstadt-Lehel,48.13593,11.58677,Entire home/apt,1,381,4.03,151,371.0,EUR per night,2.801894981182946,2-5 km from Oktoberfest,,,
28538490,Schwabing-Freimann,48.17453,11.58759,Entire home/apt,1,27,0.29,318,259.0,EUR per night,5.518513546425731,5-10 km from Oktoberfest,,,
28541638,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07584282287282,11.527489253110897,Private room,2,66,0.7,283,78.0,EUR per night,6.443983049489774,5-10 km from Oktoberfest,,,
28543306,Bogenhausen,48.15508,11.64181,Entire home/apt,4,37,0.41,264,240.0,EUR per night,7.318038444299413,5-10 km from Oktoberfest,,,
28559393,Maxvorstadt,48.15,11.55679,Entire home/apt,4,68,0.72,208,208.0,EUR per night,2.0840508030727976,2-5 km from Oktoberfest,,,
28572397,Feldmoching-Hasenbergl,48.19612,11.55429,Private room,2,5,0.05,87,148.0,EUR per night,7.149769790667361,5-10 km from Oktoberfest,,,
28585025,Milbertshofen-Am Hart,48.20443,11.58446,Private room,2,169,1.79,26,77.0,EUR per night,8.471460844823282,5-10 km from Oktoberfest,,,
28626244,Maxvorstadt,48.15166,11.56188,Entire home/apt,1,185,1.98,76,199.0,EUR per night,2.3814995971980464,2-5 km from Oktoberfest,,,
28638213,Ludwigsvorstadt-Isarvorstadt,48.12689,11.56947,Entire home/apt,2,11,0.52,331,145.0,EUR per night,1.5833549866943304,0-2 km from Oktoberfest,,,
28651800,Obergiesing,48.0935,11.6094,Entire home/apt,5,14,0.16,89,110.0,EUR per night,6.165076952603309,5-10 km from Oktoberfest,,,
28651801,Ramersdorf-Perlach,48.10938,11.60816,Entire home/apt,4,4,0.08,151,236.0,EUR per night,5.023012332344799,5-10 km from Oktoberfest,,,
28661182,Milbertshofen-Am Hart,48.18132,11.54952,Entire home/apt,1,20,0.23,5,165.0,EUR per night,5.49525347503207,5-10 km from Oktoberfest,,,
28664976,Obergiesing,48.09702,11.58762,Private room,1,69,0.74,179,112.0,EUR per night,4.801185409609313,2-5 km from Oktoberfest,,,
28689432,Ramersdorf-Perlach,48.09648,11.63035,Entire home/apt,1,187,1.98,132,101.0,EUR per night,7.179048493040411,5-10 km from Oktoberfest,,,
28727579,Maxvorstadt,48.14814,11.57539,Private room,1,1,0.01,89,250.0,EUR per night,2.63656904302135,2-5 km from Oktoberfest,,,
28731374,Tudering-Riem,48.13301883898357,11.695672475218156,Private room,1,196,5.04,86,70.0,EUR per night,10.848564699650966,10+ km from Oktoberfest,,,
28755975,Obergiesing,48.11282,11.58079,Private room,2,85,0.9,4,67.0,EUR per night,3.1457149783666276,2-5 km from Oktoberfest,,,
28861176,Schwabing-West,48.1705854,11.5820134,Entire home/apt,1,10,0.43,37,201.0,EUR per night,4.931713306751129,2-5 km from Oktoberfest,,,
28907798,Schwabing-Freimann,48.17269,11.58251,Private room,1,68,0.72,4,39.0,EUR per night,5.154486505797311,5-10 km from Oktoberfest,,,
28936103,Bogenhausen,48.14517,11.66343,Private room,2,37,0.39,65,66.0,EUR per night,8.581855391906535,5-10 km from Oktoberfest,,,
28953693,Feldmoching-Hasenbergl,48.2135,11.54017,Entire home/apt,1,304,3.26,79,71.0,EUR per night,9.099845248240301,5-10 km from Oktoberfest,,,
29108536,Tudering-Riem,48.13172,11.69229,Private room,2,50,0.55,362,162.0,EUR per night,10.596981762454313,10+ km from Oktoberfest,,,
29113843,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08971,11.51499,Entire home/apt,3,76,0.83,71,147.0,EUR per night,5.345380080720181,5-10 km from Oktoberfest,,,
29124571,Schwabing-Freimann,48.17503,11.58437,Entire home/apt,12,29,0.84,281,112.0,EUR per night,5.44896919779799,5-10 km from Oktoberfest,,,
29301238,Maxvorstadt,48.14321,11.55895,Hotel room,1,1625,17.42,332,142.0,EUR per night,1.4399071331438364,0-2 km from Oktoberfest,,,
29343721,Maxvorstadt,48.15312,11.56922,Private room,2,0,,296,183.0,EUR per night,2.7764049854767725,2-5 km from Oktoberfest,,,
29383225,Ludwigsvorstadt-Isarvorstadt,48.13246,11.56665,Private room,1,621,6.65,260,109.0,EUR per night,1.2742769397124627,0-2 km from Oktoberfest,,,
29415058,Schwanthalerhöhe,48.13971,11.52922,Entire home/apt,5,4,0.04,262,147.0,EUR per night,1.7375284621105345,0-2 km from Oktoberfest,,,
29455648,Au-Haidhausen,48.1214599609375,11.577739715576172,Private room,4,236,2.56,19,68.0,EUR per night,2.395992067863432,2-5 km from Oktoberfest,,,
29499003,Ludwigsvorstadt-Isarvorstadt,48.13555,11.56245,Entire home/apt,2,137,1.48,4,293.0,EUR per night,1.0432178631856992,0-2 km from Oktoberfest,,,
29629976,Bogenhausen,48.16803,11.64663,Private room,1,112,1.21,163,99.0,EUR per night,8.250086669877964,5-10 km from Oktoberfest,,,
29692694,Schwanthalerhöhe,48.13704,11.54358,Private room,13,95,1.02,92,86.0,EUR per night,0.7208771973336866,0-2 km from Oktoberfest,,,
29843557,Bogenhausen,48.1394,11.61984,Entire home/apt,1,64,0.71,328,250.0,EUR per night,5.285997095439339,5-10 km from Oktoberfest,,,
29869163,Ludwigsvorstadt-Isarvorstadt,48.125135,11.561828,Private room,1,20,0.59,238,84.0,EUR per night,1.1844894166317192,0-2 km from Oktoberfest,,,
29952085,Schwabing-West,48.16095,11.5729,Entire home/apt,18,0,,121,106.0,EUR per night,3.6671968344524317,2-5 km from Oktoberfest,,,
29984746,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08684,11.51771,Private room,1,271,2.95,197,75.0,EUR per night,5.538544327845463,5-10 km from Oktoberfest,,,
30057488,Schwabing-Freimann,48.16782,11.58626,Private room,3,73,0.79,4,80.0,EUR per night,4.836348551722135,2-5 km from Oktoberfest,,,
30075642,Ludwigsvorstadt-Isarvorstadt,48.12659454345703,11.553213119506836,Entire home/apt,1,183,1.99,30,157.0,EUR per night,0.6511314535682687,0-2 km from Oktoberfest,,,
30076654,Berg am Laim,48.12183,11.63006,Private room,1,36,0.77,331,106.0,EUR per night,6.083168548394731,5-10 km from Oktoberfest,,,
30085755,Tudering-Riem,48.133488,11.697076,Entire home/apt,1,77,0.85,82,78.0,EUR per night,10.953383978853154,10+ km from Oktoberfest,,,
30149648,Ludwigsvorstadt-Isarvorstadt,48.1266,11.55321,Entire home/apt,1,131,1.43,10,124.0,EUR per night,0.6504837423354697,0-2 km from Oktoberfest,,,
30260989,Bogenhausen,48.14111,11.60451,Private room,3,2,0.06,318,40.0,EUR per night,4.208620055772475,2-5 km from Oktoberfest,,,
30337738,Neuhausen-Nymphenburg,48.14434,11.51353,Entire home/apt,2,48,0.52,88,301.0,EUR per night,3.0062784173379242,2-5 km from Oktoberfest,,,
30363681,Maxvorstadt,48.14321,11.55895,Hotel room,1,3114,33.8,336,137.0,EUR per night,1.4399071331438364,0-2 km from Oktoberfest,,,
30388629,Altstadt-Lehel,48.14008,11.58664,Entire home/apt,180,2,0.02,334,9.0,EUR per night,2.902283030364455,2-5 km from Oktoberfest,,,
30459340,Neuhausen-Nymphenburg,48.15451,11.50435,Hotel room,1,373,4.11,155,115.0,EUR per night,4.18847192155402,2-5 km from Oktoberfest,,,
30895539,Tudering-Riem,48.13452,11.69752,Entire home/apt,3,52,0.57,19,79.0,EUR per night,10.988663029545377,10+ km from Oktoberfest,,,
30905871,Tudering-Riem,48.13436,11.69723,Entire home/apt,3,53,0.58,18,100.0,EUR per night,10.966708145668237,10+ km from Oktoberfest,,,
30907337,Neuhausen-Nymphenburg,48.15252,11.5054,Hotel room,1,102,1.12,148,119.0,EUR per night,3.995513881280703,2-5 km from Oktoberfest,,,
30907740,Neuhausen-Nymphenburg,48.15233,11.50407,Hotel room,1,48,0.55,147,115.0,EUR per night,4.064885792970457,2-5 km from Oktoberfest,,,
30907758,Tudering-Riem,48.13443,11.69596,Entire home/apt,1,88,0.96,78,172.0,EUR per night,10.872680082560294,10+ km from Oktoberfest,,,
30969547,Au-Haidhausen,48.12801,11.59876,Entire home/apt,2,18,0.52,20,443.0,EUR per night,3.68139506306084,2-5 km from Oktoberfest,,,
31122798,Tudering-Riem,48.13241,11.69581,Entire home/apt,1,88,0.97,113,80.0,EUR per night,10.858269865182061,10+ km from Oktoberfest,,,
31200734,Tudering-Riem,48.13293068185637,11.697731540960971,Entire home/apt,1,146,1.65,60,83.0,EUR per night,11.001266489825541,10+ km from Oktoberfest,,,
31272708,Ramersdorf-Perlach,48.09588,11.63124,Private room,2,102,1.13,191,80.0,EUR per night,7.270947981421467,5-10 km from Oktoberfest,,,
31275074,Schwabing-West,48.16467,11.56955,Entire home/apt,7,9,0.11,83,459.0,EUR per night,3.9357810704968688,2-5 km from Oktoberfest,,,
31279266,Maxvorstadt,48.15548,11.56509,Entire home/apt,30,19,0.21,358,630.0,EUR per night,2.8657926765974024,2-5 km from Oktoberfest,,,
31334850,Tudering-Riem,48.13216,11.69809,Entire home/apt,1,457,5.64,364,70.0,EUR per night,11.027392381810396,10+ km from Oktoberfest,,,
31352153,Berg am Laim,48.11924,11.6431,Private room,2,25,0.28,11,141.0,EUR per night,7.0884295302229114,5-10 km from Oktoberfest,,,
31433100,Laim,48.13397,11.51086,Private room,1,79,0.88,220,329.0,EUR per night,2.876774834827098,2-5 km from Oktoberfest,,,
31458973,Laim,48.1346,11.51167,Private room,1,3,0.03,250,231.0,EUR per night,2.82343039549908,2-5 km from Oktoberfest,,,
31486811,Schwabing-Freimann,48.17755,11.5952,Entire home/apt,1,929,10.69,363,106.0,EUR per night,6.10399032017663,5-10 km from Oktoberfest,,,
31548775,Schwabing-Freimann,48.17828,11.596,Entire home/apt,1,85,0.99,363,98.0,EUR per night,6.204439455253719,5-10 km from Oktoberfest,,,
31549210,Schwabing-Freimann,48.17946,11.59394,Entire home/apt,29,10,0.11,317,81.0,EUR per night,6.231736755033486,5-10 km from Oktoberfest,,,
31550918,Schwabing-Freimann,48.17785,11.5944,Entire home/apt,1,26,0.3,358,110.0,EUR per night,6.099144626979485,5-10 km from Oktoberfest,,,
31551209,Schwabing-Freimann,48.17786,11.594,Entire home/apt,29,10,0.12,329,94.0,EUR per night,6.083925545760877,5-10 km from Oktoberfest,,,
31552072,Schwabing-Freimann,48.17766,11.59549,Entire home/apt,1,20,0.86,360,141.0,EUR per night,6.1261175161577395,5-10 km from Oktoberfest,,,
31552494,Schwabing-Freimann,48.17891,11.59396,Entire home/apt,1,2,0.22,360,113.0,EUR per night,6.180722614531791,5-10 km from Oktoberfest,,,
31552791,Schwabing-Freimann,48.17973,11.59447,Entire home/apt,29,0,,331,111.0,EUR per night,6.278031659334219,5-10 km from Oktoberfest,,,
31590112,Berg am Laim,48.1199,11.64544,Private room,2,29,0.32,10,123.0,EUR per night,7.24481308820169,5-10 km from Oktoberfest,,,
31727466,Berg am Laim,48.12626,11.64835,Private room,2,61,0.68,265,94.0,EUR per night,7.363163056197149,5-10 km from Oktoberfest,,,
31990329,Allach-Untermenzing,48.17993,11.47489,Private room,1,9,0.1,351,87.0,EUR per night,7.691127691313684,5-10 km from Oktoberfest,,,
32152566,Neuhausen-Nymphenburg,48.1576,11.53109,Entire home/apt,1,81,0.92,310,474.0,EUR per night,3.1673751112947466,2-5 km from Oktoberfest,,,
32316962,Schwabing-West,48.156494140625,11.577808380126951,Entire home/apt,6,2,0.02,195,386.0,EUR per night,3.4482369759895186,2-5 km from Oktoberfest,,,
32375880,Tudering-Riem,48.13968,11.68294,Hotel room,1,8,0.18,300,143.0,EUR per night,9.940015061049731,5-10 km from Oktoberfest,,,
32529838,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08012008666992,11.502180099487305,Private room,1,27,0.56,341,65.0,EUR per night,6.745049277202384,5-10 km from Oktoberfest,,,
32602783,Untergiesing-Harlaching,48.09869,11.56482,Private room,2,49,0.56,86,65.0,EUR per night,3.8639543381889236,2-5 km from Oktoberfest,,,
32636828,Ludwigsvorstadt-Isarvorstadt,48.12931,11.55832,Entire home/apt,1,207,2.33,128,140.0,EUR per night,0.7151331853698758,0-2 km from Oktoberfest,,,
32717899,Schwabing-West,48.16274,11.56757,Private room,2,27,0.31,325,96.0,EUR per night,3.68199248867087,2-5 km from Oktoberfest,,,
32757651,Moosach,48.17914,11.51208,Private room,1,2,0.06,254,95.0,EUR per night,5.941164229980934,5-10 km from Oktoberfest,,,
32780406,Schwabing-West,48.16727,11.56486,Entire home/apt,3,1,0.02,166,670.0,EUR per night,4.094719915215871,2-5 km from Oktoberfest,,,
32948907,Neuhausen-Nymphenburg,48.15609,11.53146,Entire home/apt,5,0,,155,214.0,EUR per night,3.0044341126875134,2-5 km from Oktoberfest,,,
32957335,Pasing-Obermenzing,48.14757,11.45635,Entire home/apt,2,238,2.71,283,207.0,EUR per night,7.128173031840148,5-10 km from Oktoberfest,,,
33093376,Untergiesing-Harlaching,48.11824,11.57613,Entire home/apt,3,136,1.57,307,126.0,EUR per night,2.492779290455822,2-5 km from Oktoberfest,,,
33151495,Pasing-Obermenzing,48.16464,11.48675,Private room,5,2,0.02,358,112.0,EUR per night,5.909844389651568,5-10 km from Oktoberfest,,,
33178833,Au-Haidhausen,48.12632,11.59857,Entire home/apt,2,151,1.73,86,151.0,EUR per night,3.694331164185251,2-5 km from Oktoberfest,,,
33202033,Schwabing-Freimann,48.16257,11.5895,Entire home/apt,1,80,0.91,313,346.0,EUR per night,4.520778907710067,2-5 km from Oktoberfest,,,
33221822,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09459,11.49329,Private room,30,2,0.02,180,86.0,EUR per night,5.884382889266126,5-10 km from Oktoberfest,,,
33309107,Sendling,48.10666,11.54288,Entire home/apt,4,13,0.16,28,85.0,EUR per night,2.8492571923788677,2-5 km from Oktoberfest,,,
33329549,Maxvorstadt,48.14333724975586,11.558658599853516,Entire home/apt,1,85,0.97,43,110.0,EUR per night,1.4419646433925557,0-2 km from Oktoberfest,,,
33330034,Maxvorstadt,48.15515,11.56533,Entire home/apt,3,167,1.9,106,408.0,EUR per night,2.8395796636181303,2-5 km from Oktoberfest,,,
33332070,Schwabing-Freimann,48.16214,11.59375,Entire home/apt,3,19,0.22,193,583.0,EUR per night,4.699425221954346,2-5 km from Oktoberfest,,,
33337668,Maxvorstadt,48.15377426147461,11.575522422790527,Entire home/apt,7,70,0.8,323,220.0,EUR per night,3.105498299437464,2-5 km from Oktoberfest,,,
